index,moves,overall_moves
2139,1,8
2140,1,22
2141,1,38
2142,2,72
2143,46,0
2144,1,28
2145,1,16
2146,1,74
2147,1,26
2148,1,54
2149,1,67
2150,1,17
2151,1,6
2152,1,58
2153,2,47
2154,1,13
2155,1,20
2156,1,58
2157,1,25
2158,1,17
2159,1,52
2160,1,9
2161,1,56
2162,1,8
2163,1,42
2164,1,3
2165,1,6
2166,1,15
2167,1,5
2168,1,9
2169,1,21
2170,1,62
2171,1,27
2172,1,63
2173,1,70
2174,1,55
2175,1,31
2176,1,17
2177,1,59
2178,1,7
2179,1,19
2180,1,68
2181,2,24
2182,1,59
2183,1,27
2184,1,26
2185,1,10
2186,1,65
2187,1,28
2188,1,47
2189,1,54
2190,1,20
2191,1,17
2192,1,21
2193,1,58
2194,1,21
2195,1,19
2196,1,49
2197,1,8
2198,1,55
2199,1,26
2200,1,12
2201,1,7
2202,1,55
2203,1,23
2204,1,20
2205,1,13
2206,2,26
2207,1,59
2208,1,12
2209,1,64
2210,1,32
2211,1,52
2212,1,26
2213,1,27
2214,1,9
2215,1,28
2216,1,56
2217,1,59
2218,1,19
2219,1,12
2220,1,21
2221,1,7
2222,2,36
2223,1,5
2224,1,48
2225,1,47
2226,1,19
2227,1,11
2228,1,28
2229,1,30
2230,1,11
2231,1,28
2232,1,22
2233,1,7
2234,1,66
2235,1,60
2236,1,12
2237,1,37
2238,1,14
2239,1,11
2240,1,23
2241,1,64
2242,1,57
2243,1,32
2244,1,29
2245,1,5
2246,1,62
2247,2,60
2248,1,36
2249,1,58
2250,2,17
2251,1,5
2252,1,11
2253,1,30
2254,1,46
2255,1,39
2256,1,41
2257,1,75
2258,1,10
2259,1,21
2260,1,57
2261,1,50
2262,1,71
2263,1,13
2264,1,18
2265,1,7
2266,1,36
2267,1,28
2268,1,35
2269,1,9
2270,1,5
2271,1,47
2272,1,63
2273,2,47
2274,1,39
2275,1,50
2276,1,66
2277,1,12
2278,1,43
2279,1,29
2280,1,27
2281,1,24
2282,1,25
2283,1,25
2284,1,55
2285,1,70
2286,2,8
2287,1,23
2288,1,7
2289,1,56
2290,1,22
2291,1,68
2292,1,53
2293,2,10
2294,1,27
2295,1,4
2296,1,22
2297,1,59
2298,1,17
2299,1,56
2300,1,57
2301,1,57
2302,1,39
2303,1,8
2304,1,68
2305,1,27
2306,2,53
2307,1,6
2308,1,4
2309,1,40
2310,1,39
2311,1,2
2312,1,27
2313,1,11
2314,1,9
2315,47,0
2316,1,36
2317,1,18
2318,34,0
2319,1,32
2320,1,10
2321,1,23
2322,1,4
2323,1,10
2324,1,39
2325,1,58
2326,1,42
2327,1,11
2328,1,55
2329,1,35
2330,1,24
2331,1,44
2332,2,67
2333,2,21
2334,1,4
2335,1,32
2336,1,26
2337,1,38
2338,1,25
2339,1,51
2340,1,24
2341,1,49
2342,1,31
2343,1,19
2344,1,14
2345,1,48
2346,1,7
2347,1,27
2348,1,4
2349,1,72
2350,1,50
2351,1,52
2352,1,35
2353,1,5
2354,1,3
2355,1,28
2356,1,13
2357,2,46
2358,1,12
2359,1,75
2360,2,0
2361,1,58
2362,1,60
2363,1,56
2364,1,8
2365,1,6
2366,1,32
2367,1,37
2368,1,74
2369,1,48
2370,1,41
2371,1,35
2372,2,56
2373,1,55
2374,1,45
2375,1,15
2376,1,37
2377,1,38
2378,1,15
2379,1,11
2380,1,10
2381,1,31
2382,1,68
2383,1,30
2384,1,19
2385,1,0
2386,1,68
2387,1,49
2388,1,55
2389,1,20
2390,1,26
2391,1,59
2392,1,11
2393,1,29
2394,1,37
2395,1,58
2396,1,10
2397,1,18
2398,1,24
2399,1,56
2400,1,41
2401,1,59
2402,1,47
2403,1,46
2404,55,0
2405,1,73
2406,1,33
2407,1,43
2408,3,7
2409,1,69
2410,1,24
2411,1,18
2412,1,13
2413,1,54
2414,1,6
2415,1,15
2416,1,71
2417,1,11
2418,1,58
2419,1,46
2420,1,67
2421,1,7
2422,1,13
2423,1,15
2424,1,15
2425,1,30
2426,1,38
2427,1,62
2428,1,69
2429,1,63
2430,2,0
2431,1,40
2432,1,66
2433,1,22
2434,1,16
2435,1,6
2436,1,23
2437,1,73
2438,1,45
2439,1,23
2440,1,22
2441,1,40
2442,1,62
2443,1,29
2444,1,4
2445,1,54
2446,1,37
2447,1,28
2448,1,16
2449,1,74
2450,1,40
2451,1,19
2452,1,45
2453,1,26
2454,1,16
2455,1,22
2456,1,10
2457,1,18
2458,1,2
2459,1,26
2460,1,6
2461,1,47
2462,2,18
2463,2,41
2464,1,29
2465,1,39
2466,1,50
2467,2,66
2468,1,24
2469,1,28
2470,1,38
2471,1,38
2472,1,46
2473,1,32
2474,1,64
2475,1,19
2476,1,61
2477,1,20
2478,1,56
2479,1,57
2480,1,39
2481,1,10
2482,1,25
2483,1,8
2484,1,24
2485,1,7
2486,1,48
2487,63,0
2488,1,58
2489,1,24
2490,2,22
2491,1,37
2492,1,29
2493,1,24
2494,1,40
2495,1,27
2496,1,49
2497,1,32
2498,1,3
2499,1,25
2500,2,42
2501,1,46
2502,1,25
2503,1,3
2504,25,0
2505,1,61
2506,1,62
2507,1,28
2508,1,26
2509,1,47
2510,1,44
2511,1,67
2512,1,29
2513,1,31
2514,1,58
2515,2,26
2516,1,67
2517,1,65
2518,1,38
2519,1,19
2520,1,13
2521,1,37
2522,1,5
2523,1,3
2524,1,24
2525,1,12
2526,3,24
2527,1,51
2528,1,3
2529,1,9
2530,1,8
2531,1,24
2532,1,11
2533,1,2
2534,1,42
2535,51,0
2536,1,65
2537,1,24
2538,1,34
2539,1,33
2540,1,22
2541,1,7
2542,1,36
2543,1,26
2544,1,17
2545,1,28
2546,1,21
2547,1,58
2548,1,39
2549,1,37
2550,1,24
2551,1,65
2552,1,48
2553,1,23
2554,1,68
2555,1,73
2556,1,30
2557,1,19
2558,1,25
2559,1,73
2560,1,47
2561,1,64
2562,1,3
2563,1,23
2564,1,24
2565,1,20
2566,2,72
2567,1,66
2568,1,12
2569,1,45
2570,1,31
2571,1,14
2572,1,24
2573,1,46
2574,1,49
2575,1,62
2576,1,9
2577,1,24
2578,1,24
2579,1,38
2580,2,56
2581,1,24
2582,1,30
2583,1,33
2584,1,8
2585,1,2
2586,1,50
2587,1,11
2588,1,70
2589,1,35
2590,1,21
2591,1,7
2592,1,5
2593,1,29
2594,1,7
2595,1,31
2596,1,16
2597,1,15
2598,1,25
2599,31,0
2600,1,23
2601,1,4
2602,1,55
2603,1,17
2604,1,9
2605,1,15
2606,2,8
2607,1,8
2608,1,19
2609,1,13
2610,1,8
2611,1,22
2612,1,60
2613,2,21
2614,1,42
2615,1,38
2616,1,62
2617,2,23
2618,1,31
2619,1,48
2620,1,23
2621,1,45
2622,1,72
2623,1,36
2624,2,69
2625,1,47
2626,1,41
2627,1,61
2628,1,58
2629,1,29
2630,1,39
2631,1,39
2632,1,16
2633,1,52
2634,1,27
2635,1,31
2636,1,64
2637,2,20
2638,1,10
2639,1,54
2640,1,48
2641,1,69
2642,1,24
2643,3,21
2644,1,7
2645,1,22
2646,1,27
2647,1,51
2648,1,28
2649,1,19
2650,1,23
2651,1,31
2652,1,32
2653,1,8
2654,1,35
2655,1,21
2656,1,41
2657,1,70
2658,2,21
2659,1,4
2660,1,57
2661,1,2
2662,1,64
2663,1,27
2664,1,55
2665,1,38
2666,1,55
2667,1,37
2668,1,22
2669,1,10
2670,1,71
2671,1,49
2672,1,32
2673,2,70
2674,1,25
2675,1,36
2676,1,20
2677,1,20
2678,1,1
2679,1,38
2680,1,75
2681,2,19
2682,1,45
2683,1,54
2684,1,50
2685,2,13
2686,1,20
2687,1,74
2688,1,59
2689,1,50
2690,1,56
2691,2,71
2692,1,22
2693,1,16
2694,1,29
2695,1,66
2696,1,61
2697,2,21
2698,1,11
2699,1,32
2700,1,38
2701,1,6
2702,1,27
2703,1,44
2704,1,29
2705,1,66
2706,1,25
2707,1,10
2708,2,54
2709,1,25
2710,1,22
2711,52,0
2712,1,60
2713,1,58
2714,1,53
2715,1,29
2716,1,59
2717,1,61
2718,1,34
2719,1,37
2720,1,38
2721,1,41
2722,1,7
2723,1,24
2724,1,50
2725,1,56
2726,1,60
2727,1,35
2728,1,2
2729,1,24
2730,1,65
2731,1,64
2732,1,59
2733,1,68
2734,1,3
2735,1,28
2736,1,12
2737,1,54
2738,1,54
2739,1,6
2740,1,23
2741,1,11
2742,1,58
2743,1,16
2744,1,13
2745,1,64
2746,1,28
2747,1,57
2748,1,6
2749,1,74
2750,1,67
2751,1,49
2752,1,24
2753,1,60
2754,1,7
2755,1,27
2756,1,73
2757,1,32
2758,1,32
2759,1,26
2760,1,57
2761,1,11
2762,1,6
2763,1,65
2764,1,11
2765,1,26
2766,1,62
2767,1,63
2768,1,40
2769,1,51
2770,1,21
2771,1,48
2772,1,64
2773,1,24
2774,1,53
2775,2,26
2776,1,56
2777,1,39
2778,1,28
2779,1,57
2780,1,47
2781,1,12
2782,1,4
2783,1,26
2784,1,70
2785,1,54
2786,1,3
2787,1,37
2788,1,24
2789,1,46
2790,1,20
2791,1,46
2792,1,63
2793,28,0
2794,1,21
2795,2,14
2796,1,51
2797,1,5
2798,1,48
2799,1,72
2800,1,14
2801,1,20
2802,1,50
2803,1,64
2804,1,69
2805,1,62
2806,1,59
2807,1,23
2808,1,66
2809,1,21
2810,1,44
2811,1,62
2812,1,69
2813,1,53
2814,1,75
2815,1,34
2816,1,63
2817,1,5
2818,1,21
2819,1,7
2820,1,37
2821,1,29
2822,1,75
2823,1,52
2824,1,26
2825,1,26
2826,1,49
2827,1,68
2828,1,15
2829,1,13
2830,1,8
2831,1,37
2832,1,31
2833,1,11
2834,1,66
2835,1,14
2836,1,25
2837,1,24
2838,1,41
2839,1,43
2840,1,18
2841,1,54
2842,1,12
2843,1,69
2844,1,4
2845,1,73
2846,1,25
2847,1,74
2848,1,36
2849,1,29
2850,1,23
2851,1,59
2852,1,39
2853,1,67
2854,1,59
2855,1,67
2856,1,62
2857,1,28
2858,1,27
2859,1,64
2860,1,36
2861,1,46
2862,1,72
2863,1,39
2864,1,57
2865,1,28
2866,1,6
2867,1,37
2868,1,43
2869,1,17
2870,1,18
2871,1,18
2872,1,36
2873,1,8
2874,1,25
2875,1,38
2876,1,58
2877,1,49
2878,1,67
2879,1,52
2880,1,23
2881,1,25
2882,1,74
2883,1,59
2884,1,5
2885,1,54
2886,1,59
2887,1,38
2888,2,24
2889,1,71
2890,1,57
2891,2,19
2892,1,25
2893,24,0
2894,1,15
2895,1,10
2896,1,37
2897,1,24
2898,1,22
2899,1,24
2900,1,15
2901,1,28
2902,1,27
2903,2,64
2904,1,27
2905,1,27
2906,1,30
2907,1,42
2908,1,26
2909,1,50
2910,1,30
2911,1,60
2912,1,32
2913,1,6
2914,1,61
2915,1,5
2916,1,50
2917,42,0
2918,1,40
2919,1,72
2920,1,5
2921,1,7
2922,1,21
2923,1,66
2924,1,39
2925,1,12
2926,1,16
2927,1,73
2928,1,65
2929,1,53
2930,1,72
2931,1,71
2932,1,19
2933,1,12
2934,1,59
2935,1,44
2936,37,0
2937,1,20
2938,1,14
2939,1,54
2940,1,25
2941,1,22
2942,1,60
2943,1,23
2944,1,14
2945,1,31
2946,1,4
2947,1,51
2948,1,6
2949,1,53
2950,1,26
2951,1,47
2952,1,66
2953,1,73
2954,1,38
2955,1,10
2956,1,26
2957,1,9
2958,1,74
2959,1,28
2960,1,63
2961,2,26
2962,1,57
2963,1,48
2964,1,27
2965,1,67
2966,1,17
2967,1,23
2968,1,24
2969,1,48
2970,2,10
2971,1,15
2972,1,55
2973,1,10
2974,1,25
2975,1,12
2976,2,31
2977,1,37
2978,1,46
2979,1,47
2980,1,43
2981,1,22
2982,1,15
2983,1,4
2984,1,64
2985,1,9
2986,1,30
2987,1,49
2988,1,26
2989,1,36
2990,1,22
2991,1,24
2992,1,52
2993,2,26
2994,1,31
2995,2,49
2996,1,28
2997,1,20
2998,1,47
2999,1,65
3000,13,0
3001,1,50
3002,1,22
3003,1,28
3004,1,6
3005,1,71
3006,1,19
3007,1,36
3008,1,28
3009,1,44
3010,1,72
3011,1,24
3012,2,45
3013,1,6
3014,1,36
3015,1,36
3016,1,58
3017,1,18
3018,1,54
3019,1,11
3020,1,60
3021,1,28
3022,1,39
3023,6,0
3024,1,10
3025,1,25
3026,1,55
3027,1,48
3028,1,55
3029,1,36
3030,1,30
3031,1,25
3032,1,23
3033,1,40
3034,1,48
3035,1,28
3036,2,54
3037,1,50
3038,1,9
3039,1,34
3040,1,56
3041,1,24
3042,1,31
3043,1,44
3044,1,39
3045,1,51
3046,1,55
3047,1,45
3048,1,25
3049,1,25
3050,1,56
3051,1,23
3052,1,17
3053,1,31
3054,1,58
3055,1,43
3056,1,5
3057,1,70
3058,1,53
3059,1,55
3060,1,9
3061,1,50
3062,1,48
3063,1,54
3064,1,72
3065,1,22
3066,1,24
3067,1,13
3068,1,25
3069,1,7
3070,1,21
3071,1,23
3072,1,26
3073,1,30
3074,1,50
3075,1,67
3076,1,27
3077,1,53
3078,1,49
3079,1,5
3080,1,22
3081,1,68
3082,1,55
3083,1,43
3084,1,24
3085,1,16
3086,1,41
3087,1,8
3088,1,18
3089,1,15
3090,1,47
3091,1,47
3092,2,32
3093,1,48
3094,1,11
3095,1,14
3096,1,17
3097,1,36
3098,2,55
3099,1,53
3100,1,23
3101,1,31
3102,1,60
3103,1,72
3104,1,72
3105,1,20
3106,1,38
3107,1,17
3108,1,36
3109,1,32
3110,1,62
3111,1,12
3112,1,10
3113,1,30
3114,1,5
3115,1,7
3116,1,44
3117,1,68
3118,1,31
3119,1,56
3120,1,22
3121,1,28
3122,1,56
3123,1,52
3124,1,41
3125,1,8
3126,1,10
3127,1,44
3128,1,8
3129,1,51
3130,1,35
3131,1,63
3132,1,55
3133,1,73
3134,1,29
3135,1,58
3136,1,9
3137,1,16
3138,1,53
3139,1,7
3140,1,41
3141,1,57
3142,1,42
3143,1,42
3144,1,18
3145,1,58
3146,1,23
3147,1,14
3148,1,55
3149,1,48
3150,1,23
3151,1,57
3152,1,55
3153,1,9
3154,1,44
3155,1,35
3156,1,26
3157,1,20
3158,1,48
3159,1,16
3160,1,26
3161,1,23
3162,1,11
3163,1,63
3164,1,13
3165,1,41
3166,1,25
3167,1,11
3168,1,24
3169,1,63
3170,1,34
3171,1,27
3172,1,53
3173,1,41
3174,1,53
3175,1,9
3176,1,75
3177,1,25
3178,1,11
3179,1,68
3180,1,67
3181,1,25
3182,1,62
3183,1,42
3184,1,20
3185,2,17
3186,1,54
3187,1,30
3188,1,5
3189,1,25
3190,1,41
3191,1,11
3192,1,10
3193,1,11
3194,1,28
3195,1,36
3196,1,7
3197,1,12
3198,1,52
3199,1,12
3200,1,2
3201,1,29
3202,1,3
3203,56,0
3204,1,43
3205,1,22
3206,1,47
3207,1,15
3208,1,45
3209,1,17
3210,33,0
3211,1,2
3212,1,35
3213,1,45
3214,1,26
3215,1,27
3216,1,69
3217,1,74
3218,1,12
3219,2,24
3220,1,35
3221,1,28
3222,1,11
3223,2,38
3224,1,63
3225,1,20
3226,1,24
3227,1,18
3228,1,5
3229,1,14
3230,1,8
3231,1,13
3232,1,30
3233,1,10
3234,2,42
3235,1,32
3236,1,14
3237,1,26
3238,1,50
3239,1,49
3240,1,32
3241,1,25
3242,1,32
3243,1,25
3244,1,43
3245,1,61
3246,1,55
3247,1,27
3248,1,16
3249,1,48
3250,1,43
3251,1,40
3252,1,61
3253,1,18
3254,1,27
3255,1,53
3256,2,20
3257,1,11
3258,1,9
3259,48,0
3260,1,36
3261,1,67
3262,1,56
3263,1,38
3264,1,74
3265,1,32
3266,1,66
3267,1,75
3268,1,46
3269,1,65
3270,1,50
3271,1,11
3272,1,36
3273,1,57
3274,1,19
3275,1,55
3276,1,32
3277,1,23
3278,1,58
3279,2,9
3280,1,14
3281,1,9
3282,1,22
3283,1,5
3284,1,48
3285,2,19
3286,1,2
3287,1,48
3288,1,58
3289,1,26
3290,1,73
3291,1,36
3292,1,50
3293,1,36
3294,1,46
3295,1,46
3296,41,0
3297,1,25
3298,1,38
3299,1,30
3300,1,7
3301,1,59
3302,1,18
3303,1,34
3304,2,49
3305,1,52
3306,1,19
3307,1,23
3308,1,66
3309,1,72
3310,1,53
3311,1,68
3312,1,72
3313,1,11
3314,1,43
3315,1,11
3316,1,4
3317,1,52
3318,3,21
3319,1,73
3320,1,5
3321,1,59
3322,1,26
3323,1,35
3324,1,63
3325,1,55
3326,1,38
3327,1,61
3328,2,37
3329,1,62
3330,1,31
3331,1,42
3332,1,23
3333,1,64
3334,1,17
3335,1,29
3336,1,72
3337,1,51
3338,1,62
3339,1,62
3340,1,10
3341,1,39
3342,1,36
3343,1,14
3344,1,39
3345,1,12
3346,1,54
3347,1,58
3348,1,13
3349,61,0
3350,1,17
3351,1,53
3352,1,18
3353,1,65
3354,1,64
3355,1,10
3356,1,5
3357,1,36
3358,1,37
3359,1,48
3360,1,37
3361,1,36
3362,1,42
3363,1,38
3364,1,17
3365,1,39
3366,1,49
3367,1,61
3368,1,9
3369,1,56
3370,1,62
3371,1,24
3372,1,35
3373,1,49
3374,1,48
3375,1,18
3376,1,64
3377,1,47
3378,1,37
3379,1,33
3380,1,74
3381,1,33
3382,1,29
3383,1,30
3384,1,48
3385,1,68
3386,1,20
3387,1,25
3388,1,27
3389,1,4
3390,1,51
3391,1,29
3392,1,34
3393,1,62
3394,1,10
3395,2,11
3396,2,45
3397,1,72
3398,1,71
3399,1,32
3400,1,57
3401,1,71
3402,1,10
3403,1,55
3404,1,16
3405,1,41
3406,1,40
3407,1,57
3408,1,49
3409,1,44
3410,1,45
3411,1,23
3412,1,39
3413,1,19
3414,1,23
3415,1,18
3416,28,0
3417,1,54
3418,1,24
3419,64,0
3420,1,49
3421,1,39
3422,1,27
3423,1,53
3424,1,22
3425,1,4
3426,1,25
3427,1,48
3428,1,9
3429,1,24
3430,1,18
3431,1,20
3432,1,49
3433,1,52
3434,1,26
3435,1,23
3436,1,37
3437,1,27
3438,1,4
3439,1,20
3440,1,50
3441,1,3
3442,1,59
3443,1,58
3444,1,48
3445,1,42
3446,1,46
3447,1,53
3448,1,47
3449,1,24
3450,1,27
3451,1,41
3452,1,74
3453,1,16
3454,1,10
3455,1,15
3456,1,28
3457,1,12
3458,1,59
3459,1,4
3460,1,24
3461,1,24
3462,1,20
3463,1,12
3464,1,17
3465,2,41
3466,1,10
3467,1,55
3468,1,23
3469,1,17
3470,1,43
3471,1,15
3472,1,42
3473,1,19
3474,1,28
3475,1,69
3476,1,20
3477,1,48
3478,1,11
3479,1,12
3480,1,27
3481,1,22
3482,1,29
3483,1,11
3484,1,45
3485,1,48
3486,1,45
3487,1,19
3488,1,40
3489,1,60
3490,1,10
3491,1,28
3492,1,32
3493,1,49
3494,1,35
3495,1,7
3496,1,67
3497,1,58
3498,1,22
3499,1,35
3500,1,40
3501,1,26
3502,1,41
3503,1,10
3504,59,0
3505,1,8
3506,1,21
3507,1,25
3508,1,46
3509,1,39
3510,1,9
3511,1,13
3512,1,28
3513,1,3
3514,2,72
3515,1,39
3516,1,54
3517,1,36
3518,1,41
3519,1,24
3520,1,20
3521,1,66
3522,1,5
3523,1,51
3524,1,23
3525,1,59
3526,1,7
3527,1,67
3528,2,4
3529,1,29
3530,1,49
3531,1,37
3532,1,12
3533,1,46
3534,1,63
3535,1,47
3536,1,66
3537,2,24
3538,1,11
3539,1,26
3540,1,57
3541,1,6
3542,1,25
3543,1,7
3544,1,30
3545,1,27
3546,1,30
3547,43,0
3548,1,34
3549,1,8
3550,1,77
3551,1,28
3552,1,47
3553,1,29
3554,1,34
3555,1,30
3556,1,57
3557,1,46
3558,1,49
3559,1,54
3560,1,60
3561,1,8
3562,1,46
3563,1,10
3564,1,71
3565,1,6
3566,1,65
3567,1,37
3568,1,6
3569,1,26
3570,1,19
3571,1,34
3572,1,64
3573,1,38
3574,1,41
3575,1,34
3576,1,16
3577,1,55
3578,1,48
3579,1,31
3580,38,0
3581,1,36
3582,1,58
3583,1,74
3584,1,21
3585,1,56
3586,1,49
3587,1,26
3588,1,21
3589,1,26
3590,1,48
3591,1,43
3592,1,34
3593,1,41
3594,1,11
3595,1,23
3596,1,28
3597,1,53
3598,1,74
3599,1,26
3600,1,39
3601,1,47
3602,1,28
3603,1,74
3604,1,36
3605,1,39
3606,1,69
3607,1,7
3608,1,28
3609,1,28
3610,1,24
3611,1,55
3612,1,15
3613,1,56
3614,1,48
3615,1,48
3616,1,19
3617,1,50
3618,1,56
3619,1,16
3620,1,55
3621,1,46
3622,1,21
3623,1,40
3624,1,2
3625,1,12
3626,1,74
3627,1,29
3628,1,14
3629,1,28
3630,1,64
3631,1,55
3632,2,46
3633,1,6
3634,1,34
3635,1,34
3636,1,55
3637,1,12
3638,20,0
3639,1,10
3640,1,22
3641,1,21
3642,1,37
3643,3,52
3644,1,56
3645,1,36
3646,1,50
3647,1,18
3648,1,44
3649,1,11
3650,1,17
3651,1,58
3652,1,26
3653,1,70
3654,1,6
3655,1,56
3656,1,22
3657,2,4
3658,1,24
3659,1,47
3660,1,48
3661,1,56
3662,1,11
3663,2,39
3664,1,21
3665,1,41
3666,1,25
3667,1,28
3668,1,9
3669,1,15
3670,1,22
3671,1,37
3672,1,47
3673,1,20
3674,1,23
3675,1,21
3676,1,19
3677,1,17
3678,1,48
3679,1,28
3680,1,27
3681,1,4
3682,1,40
3683,1,42
3684,1,55
3685,1,39
3686,1,27
3687,1,19
3688,1,22
3689,1,66
3690,1,18
3691,1,34
3692,1,31
3693,1,4
3694,1,61
3695,1,38
3696,1,32
3697,1,47
3698,1,26
3699,1,26
3700,1,29
3701,1,26
3702,1,7
3703,1,60
3704,1,35
3705,1,52
3706,1,24
3707,1,43
3708,1,4
3709,1,10
3710,1,10
3711,1,6
3712,2,41
3713,1,23
3714,1,43
3715,1,61
3716,1,12
3717,1,53
3718,1,31
3719,1,20
3720,1,54
3721,1,55
3722,1,25
3723,1,3
3724,1,42
3725,1,30
3726,1,73
3727,1,27
3728,1,6
3729,1,68
3730,1,47
3731,1,68
3732,1,52
3733,1,14
3734,1,23
3735,1,48
3736,1,9
3737,2,23
3738,1,42
3739,1,38
3740,2,60
3741,1,13
3742,1,17
3743,1,59
3744,1,75
3745,1,31
3746,1,19
3747,1,6
3748,1,53
3749,1,4
3750,1,54
3751,1,59
3752,1,24
3753,2,65
3754,1,0
3755,1,47
3756,1,43
3757,1,63
3758,1,62
3759,2,10
3760,1,56
3761,1,20
3762,1,47
3763,1,57
3764,1,8
3765,1,63
3766,1,68
3767,1,59
3768,1,51
3769,1,57
3770,1,4
3771,1,38
3772,1,54
3773,1,21
3774,1,49
3775,1,46
3776,1,18
3777,1,48
3778,1,26
3779,1,25
3780,1,43
3781,1,19
3782,1,52
3783,1,23
3784,1,38
3785,1,53
3786,1,2
3787,1,58
3788,1,6
3789,1,10
3790,1,48
3791,1,23
3792,1,26
3793,1,64
3794,1,18
3795,1,28
3796,1,19
3797,30,0
3798,1,54
3799,1,5
3800,1,18
3801,1,29
3802,1,20
3803,1,28
3804,1,24
3805,1,9
3806,1,6
3807,1,36
3808,1,5
3809,1,22
3810,1,22
3811,1,26
3812,1,71
3813,1,56
3814,1,25
3815,1,8
3816,1,4
3817,1,8
3818,1,20
3819,1,11
3820,1,25
3821,1,38
3822,1,22
3823,1,11
3824,1,29
3825,1,24
3826,1,61
3827,1,37
3828,1,58
3829,1,60
3830,1,52
3831,1,73
3832,1,46
3833,1,35
3834,1,26
3835,1,49
3836,1,43
3837,1,73
3838,1,24
3839,11,0
3840,1,66
3841,1,73
3842,1,24
3843,1,27
3844,1,31
3845,1,67
3846,1,21
3847,1,14
3848,2,5
3849,1,9
3850,2,47
3851,1,33
3852,1,24
3853,1,28
3854,1,5
3855,1,22
3856,1,31
3857,1,27
3858,1,48
3859,1,69
3860,1,54
3861,1,24
3862,1,26
3863,1,37
3864,1,58
3865,1,63
3866,4,24
3867,1,18
3868,2,64
3869,1,73
3870,1,26
3871,1,39
3872,1,21
3873,36,0
3874,1,9
3875,1,73
3876,1,21
3877,2,30
3878,2,63
3879,1,7
3880,1,66
3881,1,6
3882,1,34
3883,1,67
3884,1,61
3885,1,73
3886,1,5
3887,1,62
3888,1,54
3889,1,7
3890,1,48
3891,1,22
3892,1,17
3893,3,36
3894,1,61
3895,1,35
3896,1,26
3897,1,33
3898,2,37
3899,1,41
3900,1,73
3901,1,12
3902,1,47
3903,49,0
3904,1,41
3905,1,22
3906,1,10
3907,1,39
3908,1,54
3909,1,25
3910,1,7
3911,1,7
3912,1,60
3913,1,40
3914,2,5
3915,1,37
3916,1,25
3917,1,64
3918,1,5
3919,1,54
3920,1,57
3921,1,49
3922,1,9
3923,1,26
3924,1,2
3925,1,47
3926,1,57
3927,1,54
3928,1,8
3929,1,44
3930,1,24
3931,1,48
3932,1,74
3933,1,8
3934,1,19
3935,1,39
3936,1,2
3937,2,48
3938,1,19
3939,1,52
3940,1,1
3941,1,5
3942,1,26
3943,1,39
3944,1,4
3945,1,51
3946,2,53
3947,1,21
3948,1,72
3949,1,50
3950,1,36
3951,1,8
3952,2,37
3953,1,59
3954,1,27
3955,1,8
3956,1,10
3957,1,25
3958,1,56
3959,1,18
3960,1,41
3961,1,59
3962,1,11
3963,1,18
3964,1,37
3965,1,26
3966,1,61
3967,1,23
3968,1,49
3969,1,27
3970,1,35
3971,1,73
3972,1,12
3973,1,56
3974,1,18
3975,1,66
3976,1,25
3977,1,29
3978,1,28
3979,1,23
3980,1,55
3981,1,5
3982,1,36
3983,1,55
3984,1,25
3985,1,38
3986,1,10
3987,1,2
3988,1,15
3989,1,49
3990,1,67
3991,1,61
3992,1,17
3993,1,6
3994,1,65
3995,16,0
3996,44,0
3997,1,26
3998,1,59
3999,1,49
