index,moves,overall_moves
2139,1,94
2140,1,260
2141,2,551
2142,1,964
2143,691,0
2144,355,0
2145,188,0
2146,3,971
2147,1,434
2148,726,0
2149,908,0
2150,2,188
2151,1,65
2152,1,834
2153,1,666
2154,3,156
2155,284,0
2156,816,0
2157,1,367
2158,1,229
2159,1,780
2160,139,0
2161,2,732
2162,107,0
2163,572,0
2164,1,46
2165,53,0
2166,1,187
2167,12,0
2168,57,0
2169,1,246
2170,1,839
2171,3,353
2172,871,0
2173,934,0
2174,1,775
2175,1,465
2176,220,0
2177,2,845
2178,95,0
2179,1,251
2180,2,912
2181,3,416
2182,826,0
2183,2,413
2184,1,268
2185,136,0
2186,1,917
2187,2,421
2188,1,615
2189,2,739
2190,2,243
2191,3,214
2192,1,295
2193,829,0
2194,1,266
2195,3,221
2196,709,0
2197,101,0
2198,1,790
2199,1,442
2200,1,118
2201,74,0
2202,737,0
2203,325,0
2204,5,299
2205,151,0
2206,1,430
2207,818,0
2208,1,128
2209,2,879
2210,1,480
2211,2,718
2212,1,367
2213,398,0
2214,2,112
2215,1,437
2216,1,791
2217,850,0
2218,1,219
2219,1,128
2220,1,248
2221,1,64
2222,516,0
2223,1,33
2224,1,696
2225,3,647
2226,243,0
2227,134,0
2228,2,445
2229,1,470
2230,1,149
2231,2,430
2232,3,339
2233,1,122
2234,2,893
2235,1,863
2236,1,145
2237,1,509
2238,2,187
2239,1,115
2240,322,0
2241,1,877
2242,1,731
2243,493,0
2244,1,440
2245,1,17
2246,1,874
2247,862,0
2248,526,0
2249,1,822
2250,2,240
2251,2,67
2252,1,58
2253,1,438
2254,4,670
2255,2,562
2256,1,612
2257,1,971
2258,142,0
2259,2,225
2260,2,745
2261,713,0
2262,1,895
2263,1,183
2264,2,242
2265,1,40
2266,563,0
2267,1,398
2268,1,499
2269,2,114
2270,1,41
2271,1,692
2272,8,881
2273,2,675
2274,1,548
2275,682,0
2276,919,0
2277,1,159
2278,627,0
2279,1,454
2280,425,0
2281,1,369
2282,358,0
2283,1,361
2284,1,739
2285,1,900
2286,58,0
2287,261,0
2288,3,94
2289,1,732
2290,1,263
2291,894,0
2292,644,0
2293,1,153
2294,1,412
2295,4,0
2296,1,279
2297,1,748
2298,197,0
2299,1,821
2300,802,0
2301,1,842
2302,553,0
2303,1,41
2304,1,908
2305,1,442
2306,760,0
2307,1,53
2308,1,30
2309,1,552
2310,5,535
2311,1,3
2312,1,379
2313,5,56
2314,1,86
2315,1,700
2316,1,546
2317,1,241
2318,2,523
2319,492,0
2320,2,100
2321,1,261
2322,1,28
2323,1,137
2324,2,527
2325,846,0
2326,1,588
2327,3,137
2328,1,771
2329,1,532
2330,1,380
2331,616,0
2332,1,919
2333,1,356
2334,1,91
2335,3,475
2336,2,335
2337,1,536
2338,413,0
2339,2,698
2340,302,0
2341,675,0
2342,1,409
2343,4,281
2344,3,187
2345,706,0
2346,94,0
2347,1,400
2348,7,17
2349,963,0
2350,1,719
2351,1,718
2352,1,541
2353,72,0
2354,10,0
2355,1,413
2356,1,152
2357,648,0
2358,2,156
2359,969,0
2360,1,25
2361,849,0
2362,1,858
2363,1,779
2364,4,131
2365,1,92
2366,1,473
2367,1,549
2368,1,964
2369,1,665
2370,1,591
2371,1,501
2372,2,747
2373,5,802
2374,1,651
2375,1,187
2376,1,549
2377,1,538
2378,194,0
2379,1,120
2380,91,0
2381,1,440
2382,1,916
2383,2,466
2384,257,0
2385,1,0
2386,1,932
2387,693,0
2388,724,0
2389,274,0
2390,374,0
2391,1,863
2392,1,115
2393,466,0
2394,1,539
2395,2,842
2396,1,111
2397,1,250
2398,1,379
2399,1,730
2400,598,0
2401,1,857
2402,2,695
2403,1,653
2404,2,809
2405,1,945
2406,4,475
2407,1,574
2408,8,110
2409,1,916
2410,1,421
2411,1,196
2412,2,145
2413,736,0
2414,1,20
2415,1,184
2416,3,921
2417,145,0
2418,3,750
2419,614,0
2420,3,888
2421,1,106
2422,2,176
2423,1,185
2424,158,0
2425,1,468
2426,515,0
2427,1,842
2428,906,0
2429,2,865
2430,1,1
2431,2,569
2432,1,900
2433,2,308
2434,4,200
2435,1,48
2436,1,266
2437,2,936
2438,617,0
2439,383,0
2440,1,340
2441,558,0
2442,1,873
2443,447,0
2444,1,23
2445,1,806
2446,1,547
2447,1,445
2448,3,188
2449,1,945
2450,510,0
2451,1,214
2452,1,621
2453,360,0
2454,5,188
2455,382,0
2456,1,116
2457,2,191
2458,1,3
2459,2,371
2460,73,0
2461,3,702
2462,1,215
2463,1,592
2464,3,445
2465,557,0
2466,1,683
2467,929,0
2468,4,332
2469,2,407
2470,1,520
2471,3,521
2472,1,649
2473,2,465
2474,1,876
2475,3,219
2476,1,854
2477,4,294
2478,2,784
2479,3,820
2480,542,0
2481,1,90
2482,4,415
2483,1,101
2484,1,370
2485,1,45
2486,662,0
2487,1,889
2488,1,862
2489,1,262
2490,2,340
2491,4,532
2492,2,434
2493,1,379
2494,603,0
2495,1,430
2496,1,665
2497,1,469
2498,29,0
2499,3,261
2500,3,605
2501,4,670
2502,271,0
2503,1,4
2504,2,444
2505,1,867
2506,1,877
2507,1,405
2508,268,0
2509,3,625
2510,1,587
2511,1,917
2512,450,0
2513,2,468
2514,2,802
2515,406,0
2516,901,0
2517,905,0
2518,2,548
2519,2,245
2520,157,0
2521,567,0
2522,2,96
2523,2,26
2524,342,0
2525,168,0
2526,1,411
2527,1,642
2528,3,26
2529,1,117
2530,1,94
2531,418,0
2532,4,172
2533,9,0
2534,1,601
2535,756,0
2536,876,0
2537,1,339
2538,1,495
2539,1,410
2540,263,0
2541,1,106
2542,1,507
2543,394,0
2544,2,220
2545,408,0
2546,1,247
2547,799,0
2548,513,0
2549,1,548
2550,418,0
2551,2,910
2552,700,0
2553,1,340
2554,920,0
2555,1,959
2556,1,464
2557,235,0
2558,1,433
2559,945,0
2560,1,701
2561,1,877
2562,1,16
2563,2,331
2564,1,422
2565,1,251
2566,1,956
2567,904,0
2568,1,138
2569,1,658
2570,480,0
2571,172,0
2572,2,250
2573,2,666
2574,3,709
2575,1,873
2576,2,111
2577,1,367
2578,1,415
2579,523,0
2580,1,799
2581,1,311
2582,462,0
2583,1,476
2584,126,0
2585,1,2
2586,710,0
2587,5,112
2588,2,937
2589,2,476
2590,1,225
2591,5,17
2592,1,20
2593,1,435
2594,1,54
2595,2,464
2596,2,200
2597,1,200
2598,377,0
2599,479,0
2600,1,264
2601,1,29
2602,2,767
2603,1,187
2604,2,59
2605,204,0
2606,104,0
2607,1,122
2608,2,250
2609,1,173
2610,117,0
2611,1,293
2612,831,0
2613,1,276
2614,587,0
2615,1,527
2616,1,874
2617,295,0
2618,4,465
2619,8,670
2620,305,0
2621,590,0
2622,963,0
2623,519,0
2624,1,959
2625,692,0
2626,1,601
2627,1,848
2628,1,747
2629,1,356
2630,556,0
2631,1,578
2632,189,0
2633,720,0
2634,2,454
2635,1,462
2636,1,868
2637,2,236
2638,7,112
2639,1,777
2640,2,695
2641,6,894
2642,392,0
2643,5,364
2644,1,48
2645,368,0
2646,3,378
2647,3,639
2648,1,397
2649,2,299
2650,331,0
2651,1,475
2652,1,449
2653,86,0
2654,1,485
2655,1,253
2656,1,598
2657,933,0
2658,1,295
2659,1,13
2660,1,742
2661,1,3
2662,2,901
2663,1,355
2664,1,784
2665,1,520
2666,1,722
2667,2,528
2668,5,365
2669,133,0
2670,943,0
2671,2,680
2672,1,462
2673,938,0
2674,359,0
2675,1,531
2676,1,276
2677,2,251
2678,1,6
2679,1,516
2680,1,958
2681,1,285
2682,1,576
2683,774,0
2684,1,698
2685,1,131
2686,8,299
2687,1,973
2688,860,0
2689,624,0
2690,1,805
2691,1,968
2692,248,0
2693,186,0
2694,446,0
2695,1,911
2696,1,836
2697,1,311
2698,1,58
2699,1,465
2700,1,535
2701,1,71
2702,432,0
2703,1,623
2704,2,356
2705,1,923
2706,1,335
2707,2,148
2708,2,807
2709,2,420
2710,1,296
2711,4,778
2712,827,0
2713,1,863
2714,3,726
2715,1,445
2716,2,861
2717,1,832
2718,1,502
2719,2,503
2720,1,524
2721,1,572
2722,63,0
2723,1,389
2724,1,674
2725,2,801
2726,3,845
2727,1,503
2728,2,4
2729,4,348
2730,1,889
2731,1,871
2732,3,861
2733,1,914
2734,2,29
2735,1,420
2736,1,154
2737,1,781
2738,758,0
2739,1,84
2740,332,0
2741,2,105
2742,1,805
2743,1,184
2744,4,110
2745,889,0
2746,1,426
2747,2,823
2748,2,20
2749,1,967
2750,3,929
2751,1,665
2752,2,347
2753,848,0
2754,1,62
2755,7,351
2756,1,961
2757,474,0
2758,461,0
2759,334,0
2760,1,824
2761,2,118
2762,43,0
2763,1,878
2764,1,159
2765,1,436
2766,1,854
2767,875,0
2768,1,556
2769,1,720
2770,318,0
2771,655,0
2772,3,865
2773,320,0
2774,684,0
2775,1,437
2776,1,809
2777,552,0
2778,411,0
2779,823,0
2780,1,697
2781,160,0
2782,1,68
2783,378,0
2784,2,917
2785,1,770
2786,1,23
2787,504,0
2788,2,356
2789,4,623
2790,1,281
2791,1,623
2792,2,842
2793,1,458
2794,285,0
2795,1,174
2796,1,684
2797,1,96
2798,1,693
2799,944,0
2800,1,158
2801,1,258
2802,1,695
2803,1,882
2804,1,930
2805,1,875
2806,1,798
2807,1,320
2808,896,0
2809,289,0
2810,2,610
2811,3,871
2812,4,936
2813,763,0
2814,1,957
2815,1,475
2816,1,841
2817,1,34
2818,2,277
2819,1,93
2820,1,521
2821,1,456
2822,957,0
2823,699,0
2824,1,421
2825,428,0
2826,1,661
2827,1,912
2828,146,0
2829,1,133
2830,1,63
2831,1,528
2832,440,0
2833,3,125
2834,907,0
2835,178,0
2836,1,429
2837,390,0
2838,1,583
2839,1,612
2840,230,0
2841,1,761
2842,1,176
2843,4,931
2844,70,0
2845,964,0
2846,1,442
2847,1,945
2848,1,508
2849,466,0
2850,2,375
2851,2,748
2852,1,558
2853,3,913
2854,1,824
2855,2,887
2856,2,859
2857,1,381
2858,1,405
2859,1,863
2860,3,549
2861,1,631
2862,953,0
2863,2,552
2864,2,779
2865,410,0
2866,3,18
2867,2,507
2868,2,592
2869,1,192
2870,1,211
2871,2,192
2872,525,0
2873,4,53
2874,1,333
2875,1,511
2876,817,0
2877,1,672
2878,1,898
2879,721,0
2880,2,311
2881,3,348
2882,1,946
2883,1,817
2884,1,13
2885,795,0
2886,830,0
2887,1,521
2888,3,365
2889,2,951
2890,2,741
2891,4,261
2892,1,416
2893,1,441
2894,1,204
2895,2,56
2896,1,525
2897,1,419
2898,1,227
2899,1,428
2900,3,188
2901,1,467
2902,444,0
2903,1,886
2904,2,455
2905,1,364
2906,1,465
2907,1,611
2908,1,419
2909,2,639
2910,4,463
2911,847,0
2912,1,469
2913,97,0
2914,852,0
2915,1,43
2916,1,684
2917,625,0
2918,585,0
2919,1,959
2920,1,52
2921,1,104
2922,262,0
2923,888,0
2924,2,561
2925,130,0
2926,2,187
2927,1,965
2928,2,854
2929,762,0
2930,2,969
2931,7,936
2932,290,0
2933,2,131
2934,2,733
2935,1,617
2936,564,0
2937,3,299
2938,1,173
2939,1,807
2940,1,421
2941,369,0
2942,1,837
2943,1,303
2944,177,0
2945,1,470
2946,47,0
2947,1,682
2948,15,0
2949,1,734
2950,4,419
2951,633,0
2952,1,892
2953,1,966
2954,533,0
2955,6,111
2956,2,353
2957,2,117
2958,1,974
2959,1,411
2960,879,0
2961,1,404
2962,1,814
2963,651,0
2964,1,404
2965,4,894
2966,2,245
2967,2,311
2968,2,365
2969,3,662
2970,1,157
2971,184,0
2972,1,809
2973,1,115
2974,427,0
2975,1,155
2976,4,480
2977,1,546
2978,1,633
2979,5,670
2980,2,583
2981,1,249
2982,209,0
2983,1,16
2984,3,874
2985,2,103
2986,409,0
2987,1,712
2988,1,419
2989,1,561
2990,3,322
2991,1,416
2992,1,644
2993,2,442
2994,463,0
2995,1,682
2996,1,445
2997,1,291
2998,2,659
2999,1,887
3000,1,182
3001,2,640
3002,1,322
3003,1,354
3004,2,17
3005,7,936
3006,1,283
3007,2,515
3008,3,399
3009,619,0
3010,2,966
3011,1,370
3012,609,0
3013,24,0
3014,1,561
3015,1,502
3016,2,798
3017,2,212
3018,1,774
3019,1,151
3020,1,865
3021,1,455
3022,1,550
3023,1,99
3024,1,109
3025,1,391
3026,1,760
3027,1,663
3028,1,739
3029,3,532
3030,1,470
3031,388,0
3032,3,331
3033,605,0
3034,2,639
3035,449,0
3036,1,778
3037,1,717
3038,4,122
3039,487,0
3040,741,0
3041,313,0
3042,465,0
3043,2,620
3044,1,583
3045,1,689
3046,744,0
3047,1,652
3048,1,417
3049,2,377
3050,1,819
3051,299,0
3052,221,0
3053,481,0
3054,746,0
3055,2,574
3056,50,0
3057,1,951
3058,3,772
3059,1,773
3060,2,78
3061,714,0
3062,1,697
3063,1,777
3064,2,964
3065,251,0
3066,391,0
3067,181,0
3068,1,384
3069,1,111
3070,1,295
3071,1,249
3072,2,400
3073,3,465
3074,2,709
3075,922,0
3076,453,0
3077,781,0
3078,1,658
3079,39,0
3080,1,325
3081,1,899
3082,750,0
3083,589,0
3084,1,392
3085,3,215
3086,1,600
3087,1,88
3088,219,0
3089,1,187
3090,1,656
3091,695,0
3092,1,493
3093,1,677
3094,1,130
3095,2,172
3096,1,224
3097,529,0
3098,1,845
3099,2,726
3100,389,0
3101,1,439
3102,1,847
3103,1,953
3104,1,965
3105,1,282
3106,512,0
3107,241,0
3108,1,531
3109,478,0
3110,3,871
3111,135,0
3112,3,103
3113,3,435
3114,2,64
3115,1,66
3116,1,651
3117,900,0
3118,1,465
3119,1,731
3120,1,299
3121,379,0
3122,1,767
3123,1,687
3124,1,592
3125,1,77
3126,4,112
3127,1,589
3128,1,89
3129,1,684
3130,1,531
3131,1,879
3132,819,0
3133,2,947
3134,2,436
3135,1,845
3136,1,114
3137,183,0
3138,1,732
3139,1,65
3140,1,582
3141,1,801
3142,1,573
3143,1,595
3144,1,185
3145,1,825
3146,2,249
3147,1,145
3148,796,0
3149,658,0
3150,324,0
3151,844,0
3152,801,0
3153,1,114
3154,3,583
3155,1,528
3156,2,351
3157,1,224
3158,2,678
3159,1,212
3160,1,437
3161,300,0
3162,6,112
3163,2,877
3164,4,118
3165,1,605
3166,413,0
3167,1,150
3168,2,321
3169,1,888
3170,2,495
3171,405,0
3172,1,761
3173,538,0
3174,1,644
3175,88,0
3176,1,946
3177,3,263
3178,10,110
3179,1,929
3180,1,906
3181,1,372
3182,837,0
3183,1,611
3184,1,236
3185,1,254
3186,759,0
3187,1,472
3188,1,63
3189,372,0
3190,1,585
3191,1,127
3192,113,0
3193,2,125
3194,407,0
3195,2,538
3196,1,121
3197,1,179
3198,1,719
3199,1,159
3200,1,9
3201,1,451
3202,1,12
3203,1,849
3204,626,0
3205,1,274
3206,638,0
3207,1,187
3208,1,646
3209,191,0
3210,3,495
3211,6,0
3212,2,532
3213,1,610
3214,2,351
3215,1,381
3216,926,0
3217,2,953
3218,1,119
3219,3,396
3220,1,495
3221,1,457
3222,1,150
3223,4,535
3224,2,840
3225,1,291
3226,365,0
3227,2,206
3228,1,54
3229,1,173
3230,2,103
3231,182,0
3232,2,471
3233,2,115
3234,612,0
3235,476,0
3236,1,151
3237,1,356
3238,711,0
3239,1,626
3240,1,483
3241,363,0
3242,2,482
3243,416,0
3244,602,0
3245,3,864
3246,2,790
3247,1,436
3248,1,187
3249,2,642
3250,1,587
3251,3,595
3252,2,860
3253,231,0
3254,4,409
3255,641,0
3256,2,224
3257,2,137
3258,1,119
3259,707,0
3260,534,0
3261,1,900
3262,1,745
3263,1,541
3264,1,970
3265,4,447
3266,911,0
3267,4,943
3268,6,670
3269,1,883
3270,2,723
3271,155,0
3272,502,0
3273,1,742
3274,1,294
3275,1,820
3276,1,481
3277,324,0
3278,1,861
3279,141,0
3280,167,0
3281,2,58
3282,1,340
3283,61,0
3284,1,680
3285,226,0
3286,1,11
3287,2,691
3288,2,799
3289,1,363
3290,1,966
3291,2,507
3292,1,650
3293,1,497
3294,1,691
3295,1,629
3296,3,624
3297,1,334
3298,576,0
3299,3,410
3300,1,34
3301,1,849
3302,1,187
3303,1,498
3304,1,682
3305,2,685
3306,1,245
3307,3,413
3308,1,914
3309,940,0
3310,780,0
3311,3,894
3312,954,0
3313,1,120
3314,575,0
3315,1,119
3316,1,19
3317,1,725
3318,1,271
3319,2,968
3320,1,39
3321,2,863
3322,1,360
3323,491,0
3324,1,876
3325,806,0
3326,1,542
3327,1,867
3328,2,498
3329,1,864
3330,471,0
3331,1,507
3332,1,353
3333,882,0
3334,1,221
3335,1,455
3336,1,959
3337,1,756
3338,2,873
3339,7,842
3340,1,91
3341,2,535
3342,1,540
3343,3,131
3344,1,551
3345,162,0
3346,1,792
3347,1,756
3348,2,159
3349,1,874
3350,3,200
3351,735,0
3352,222,0
3353,1,877
3354,1,854
3355,1,137
3356,1,61
3357,1,502
3358,4,549
3359,2,638
3360,2,500
3361,2,477
3362,588,0
3363,1,508
3364,1,221
3365,1,517
3366,3,639
3367,1,831
3368,1,106
3369,804,0
3370,4,864
3371,1,379
3372,4,499
3373,5,627
3374,1,706
3375,2,281
3376,2,867
3377,705,0
3378,1,551
3379,2,481
3380,2,954
3381,1,489
3382,2,435
3383,4,381
3384,1,633
3385,1,907
3386,225,0
3387,437,0
3388,431,0
3389,42,0
3390,643,0
3391,4,462
3392,3,500
3393,1,875
3394,2,125
3395,152,0
3396,656,0
3397,970,0
3398,6,936
3399,2,475
3400,2,783
3401,959,0
3402,1,56
3403,731,0
3404,1,190
3405,559,0
3406,1,572
3407,1,821
3408,1,679
3409,623,0
3410,1,609
3411,1,312
3412,7,590
3413,2,250
3414,1,261
3415,217,0
3416,1,458
3417,722,0
3418,1,391
3419,1,893
3420,2,681
3421,3,581
3422,2,438
3423,1,786
3424,1,262
3425,1,32
3426,1,378
3427,2,697
3428,1,107
3429,1,332
3430,229,0
3431,2,294
3432,650,0
3433,2,645
3434,393,0
3435,269,0
3436,507,0
3437,2,456
3438,38,0
3439,275,0
3440,1,717
3441,26,0
3442,1,862
3443,1,741
3444,2,677
3445,1,560
3446,4,623
3447,1,640
3448,694,0
3449,1,422
3450,2,396
3451,1,594
3452,1,947
3453,208,0
3454,1,128
3455,1,191
3456,435,0
3457,5,172
3458,813,0
3459,1,34
3460,2,304
3461,3,370
3462,1,287
3463,1,155
3464,1,243
3465,2,583
3466,1,57
3467,1,722
3468,1,254
3469,1,185
3470,1,621
3471,2,182
3472,1,603
3473,1,257
3474,1,365
3475,2,919
3476,1,252
3477,1,661
3478,1,157
3479,1,131
3480,2,396
3481,1,301
3482,3,462
3483,128,0
3484,2,653
3485,2,640
3486,1,625
3487,3,192
3488,582,0
3489,1,866
3490,9,110
3491,2,409
3492,489,0
3493,1,697
3494,1,533
3495,55,0
3496,915,0
3497,1,732
3498,3,323
3499,1,529
3500,594,0
3501,2,433
3502,1,605
3503,1,118
3504,1,865
3505,1,59
3506,3,320
3507,1,430
3508,2,666
3509,547,0
3510,1,111
3511,5,110
3512,1,366
3513,2,3
3514,2,973
3515,3,581
3516,2,728
3517,1,495
3518,1,506
3519,3,415
3520,1,219
3521,3,914
3522,1,23
3523,1,720
3524,319,0
3525,1,748
3526,99,0
3527,1,891
3528,1,68
3529,2,410
3530,1,640
3531,1,506
3532,173,0
3533,1,640
3534,865,0
3535,1,676
3536,1,886
3537,1,351
3538,1,111
3539,403,0
3540,1,821
3541,1,12
3542,2,392
3543,2,64
3544,409,0
3545,4,416
3546,470,0
3547,1,625
3548,1,475
3549,1,103
3550,1,956
3551,1,445
3552,1,676
3553,451,0
3554,484,0
3555,1,439
3556,5,748
3557,1,653
3558,663,0
3559,1,737
3560,2,864
3561,1,94
3562,652,0
3563,2,112
3564,6,936
3565,1,96
3566,914,0
3567,1,539
3568,83,0
3569,2,384
3570,4,245
3571,1,497
3572,1,886
3573,540,0
3574,2,571
3575,494,0
3576,198,0
3577,1,723
3578,2,634
3579,1,461
3580,579,0
3581,2,546
3582,1,862
3583,2,956
3584,1,308
3585,821,0
3586,1,641
3587,1,441
3588,303,0
3589,1,396
3590,1,703
3591,2,620
3592,1,490
3593,1,611
3594,132,0
3595,2,263
3596,356,0
3597,1,728
3598,3,968
3599,1,353
3600,5,590
3601,667,0
3602,430,0
3603,1,949
3604,2,531
3605,1,542
3606,1,914
3607,1,22
3608,2,364
3609,1,459
3610,2,339
3611,738,0
3612,1,179
3613,1,801
3614,1,695
3615,1,634
3616,7,245
3617,1,685
3618,1,738
3619,2,219
3620,1,730
3621,2,630
3622,1,277
3623,1,585
3624,1,11
3625,131,0
3626,2,968
3627,1,456
3628,1,188
3629,4,442
3630,1,866
3631,770,0
3632,1,647
3633,1,85
3634,2,475
3635,1,482
3636,1,785
3637,123,0
3638,306,0
3639,1,139
3640,1,376
3641,1,308
3642,527,0
3643,765,0
3644,4,748
3645,3,528
3646,1,695
3647,1,215
3648,2,613
3649,2,58
3650,1,213
3651,753,0
3652,2,369
3653,1,938
3654,1,69
3655,739,0
3656,321,0
3657,1,20
3658,265,0
3659,669,0
3660,1,673
3661,1,733
3662,1,117
3663,2,585
3664,2,308
3665,593,0
3666,421,0
3667,1,383
3668,4,122
3669,1,175
3670,1,259
3671,1,536
3672,632,0
3673,316,0
3674,414,0
3675,1,300
3676,286,0
3677,1,206
3678,2,670
3679,2,421
3680,1,443
3681,81,0
3682,582,0
3683,618,0
3684,1,785
3685,1,586
3686,434,0
3687,2,236
3688,1,320
3689,898,0
3690,1,245
3691,1,500
3692,1,480
3693,48,0
3694,1,875
3695,2,547
3696,1,469
3697,653,0
3698,2,374
3699,5,419
3700,1,366
3701,2,384
3702,1,15
3703,2,833
3704,486,0
3705,776,0
3706,270,0
3707,2,615
3708,69,0
3709,1,86
3710,127,0
3711,1,26
3712,1,613
3713,1,273
3714,620,0
3715,858,0
3716,3,110
3717,1,644
3718,2,439
3719,4,192
3720,1,737
3721,788,0
3722,1,302
3723,1,4
3724,2,605
3725,1,439
3726,967,0
3727,1,444
3728,1,64
3729,5,894
3730,1,638
3731,1,913
3732,1,767
3733,201,0
3734,384,0
3735,2,677
3736,2,135
3737,343,0
3738,1,584
3739,1,581
3740,1,833
3741,1,178
3742,2,185
3743,833,0
3744,1,970
3745,2,460
3746,212,0
3747,1,64
3748,3,726
3749,11,0
3750,1,740
3751,833,0
3752,3,328
3753,3,893
3754,1,4
3755,2,702
3756,2,506
3757,1,876
3758,2,875
3759,3,105
3760,794,0
3761,1,248
3762,702,0
3763,755,0
3764,1,67
3765,9,881
3766,1,901
3767,1,846
3768,681,0
3769,810,0
3770,2,20
3771,2,557
3772,1,729
3773,2,341
3774,1,641
3775,1,691
3776,1,242
3777,1,670
3778,1,374
3779,2,346
3780,2,587
3781,1,242
3782,718,0
3783,2,370
3784,1,567
3785,2,725
3786,25,0
3787,1,858
3788,40,0
3789,1,96
3790,1,698
3791,1,367
3792,1,423
3793,2,883
3794,1,211
3795,1,355
3796,250,0
3797,472,0
3798,2,758
3799,1,33
3800,218,0
3801,1,408
3802,3,295
3803,1,459
3804,366,0
3805,1,126
3806,1,15
3807,4,517
3808,2,50
3809,1,327
3810,1,318
3811,1,375
3812,937,0
3813,1,793
3814,1,374
3815,1,67
3816,3,29
3817,2,120
3818,1,232
3819,1,59
3820,1,421
3821,509,0
3822,1,294
3823,122,0
3824,1,467
3825,1,358
3826,1,874
3827,562,0
3828,857,0
3829,2,748
3830,1,769
3831,1,970
3832,1,608
3833,503,0
3834,404,0
3835,665,0
3836,3,611
3837,2,943
3838,348,0
3839,1,158
3840,896,0
3841,1,966
3842,1,392
3843,1,353
3844,2,464
3845,2,885
3846,2,320
3847,1,184
3848,44,0
3849,1,101
3850,649,0
3851,1,478
3852,1,341
3853,1,456
3854,33,0
3855,328,0
3856,2,465
3857,381,0
3858,2,650
3859,2,894
3860,729,0
3861,1,350
3862,1,429
3863,2,534
3864,733,0
3865,2,868
3866,1,410
3867,2,218
3868,1,886
3869,1,953
3870,1,438
3871,1,569
3872,317,0
3873,1,561
3874,1,117
3875,965,0
3876,1,247
3877,473,0
3878,3,870
3879,85,0
3880,1,895
3881,41,0
3882,485,0
3883,1,907
3884,1,846
3885,946,0
3886,1,41
3887,874,0
3888,1,782
3889,46,0
3890,4,647
3891,345,0
3892,1,229
3893,1,561
3894,839,0
3895,2,527
3896,375,0
3897,2,473
3898,1,552
3899,537,0
3900,1,953
3901,1,108
3902,1,703
3903,708,0
3904,1,571
3905,1,319
3906,1,125
3907,505,0
3908,1,777
3909,1,349
3910,3,38
3911,76,0
3912,1,865
3913,1,557
3914,54,0
3915,1,575
3916,1,438
3917,1,844
3918,2,70
3919,2,787
3920,742,0
3921,1,642
3922,114,0
3923,375,0
3924,2,10
3925,1,609
3926,1,810
3927,6,802
3928,124,0
3929,2,617
3930,1,299
3931,672,0
3932,1,970
3933,87,0
3934,2,297
3935,591,0
3936,2,0
3937,1,643
3938,2,294
3939,3,723
3940,2,8
3941,1,14
3942,393,0
3943,1,535
3944,1,17
3945,2,624
3946,2,778
3947,7,299
3948,966,0
3949,2,707
3950,1,526
3951,1,100
3952,2,572
3953,1,864
3954,2,422
3955,1,77
3956,1,144
3957,419,0
3958,1,809
3959,1,281
3960,1,574
3961,1,864
3962,159,0
3963,1,220
3964,1,541
3965,1,413
3966,1,865
3967,1,250
3968,664,0
3969,2,381
3970,2,546
3971,1,971
3972,161,0
3973,1,772
3974,2,239
3975,1,910
3976,1,348
3977,1,442
3978,1,398
3979,1,357
3980,2,729
3981,2,18
3982,1,500
3983,775,0
3984,1,373
3985,1,537
3986,2,125
3987,1,6
3988,1,210
3989,1,642
3990,1,931
3991,1,863
3992,1,215
3993,1,44
3994,2,874
3995,1,212
3996,2,631
3997,4,369
3998,1,862
3999,1,694
