index,moves,overall_moves
3879,2,158
3880,1762,0
3881,2,87
3882,953,0
3883,1,1778
3884,2,1635
3885,1852,0
3886,88,0
3887,1707,0
3888,1539,0
3889,100,0
3890,1283,0
3891,638,0
3892,436,0
3893,1097,0
3894,1620,0
3895,1,1022
3896,1,711
3897,931,0
3898,2,1078
3899,1,1043
3900,8,1862
3901,3,198
3902,2,1395
3903,1403,0
3904,4,1112
3905,1,587
3906,253,0
3907,2,986
3908,1529,0
3909,3,645
3910,84,0
3911,5,149
3912,1,1674
3913,1090,0
3914,1,110
3915,2,1118
3916,3,836
3917,1627,0
3918,146,0
3919,1552,0
3920,3,1467
3921,1,1260
3922,240,0
3923,1,711
3924,20,0
3925,2,1180
3926,1585,0
3927,3,1574
3928,2,251
3929,1199,0
3930,561,0
3931,3,1333
3932,5,1897
3933,163,0
3934,545,0
3935,1151,0
3936,2,4
3937,2,1269
3938,5,538
3939,1,1426
3940,3,18
3941,27,0
3942,749,0
3943,1039,0
3944,30,0
3945,1226,0
3946,1535,0
3947,1,552
3948,1887,0
3949,1400,0
3950,1019,0
3951,189,0
3952,1,1112
3953,1667,0
3954,806,0
3955,1,150
3956,294,0
3957,2,792
3958,1584,0
3959,1,525
3960,1115,0
3961,1,1669
3962,326,0
3963,1,425
3964,1053,0
3965,4,777
3966,1682,0
3967,469,0
3968,1319,0
3969,1,728
3970,1066,0
3971,3,1894
3972,1,328
3973,1519,0
3974,451,0
3975,1781,0
3976,640,0
3977,840,0
3978,756,0
3979,669,0
3980,1440,0
3981,1,40
3982,2,971
3983,1526,0
3984,1,707
3985,1,1040
3986,1,253
3987,16,0
3988,405,0
3989,1,1268
3990,1,1828
3991,4,1670
3992,415,0
3993,1,91
3994,3,1710
3995,409,0
3996,1,1235
3997,701,0
3998,1661,0
3999,1376,0
